ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_96179,0,13.635,-5.1967,11.1061,5.2671,8.8082,-12.5982,6.2454,9.593,0.3451,5.7334,-5.3988,2.343,13.86,10.1271,8.6248,13.6163,7.6468,-5.0926,20.5593,21.0934,17.0297,11.2115,7.6997,2.9418,12.2527,13.4457,2.0598,-2.0216,7.161,7.7344,-3.211,9.2206,0.7059,21.5632,11.2378,-4.7474,6.9841,7.1571,13.1201,-0.1928,-13.125,3.7685,11.9137,11.8226,15.4942,-56.4484,8.5816,-20.8176,27.2383,16.3347,12.4922,19.167,-1.6837,6.6584,-8.1873,4.375,18.5536,5.9923,6.3707,7.48,6.9836,-10.0157,1.1181,-2.6854,6.5005,-2.4766,4.8737,15.664,5.0111,-3.8044,31.1023,0.5839,1.1466,31.0678,30.7268,19.3444,-3.2124,17.7955,5.6807,15.1072,7.4148,17.062,-12.5417,9.4256,-11.412,21.1335,4.8307,14.0303,11.1568,3.4815,-26.9334,7.0519,8.6282,11.0815,7.7687,-0.1747,3.2041,35.9381,0.8171,-0.3386,-4.862,17.0877,30.4091,1.6024,11.2926,4.8837,9.7879,18.3763,14.169,21.8924,1.3899,5.2303,1.3687,11.4649,0.8208,-0.4901,3.6002,25.2067,-1.9136,3.1088,13.1279,11.3888,3.1664,7.2188,6.8066,12.5506,13.4436,1.3672,1.8595,20.6302,12.0634,0.3547,5.6455,7.0616,2.5149,-0.3452,4.8896,28.7727,-5.9357,7.1241,7.1271,-0.9072,13.0029,10.9246,7.8986,6.3484,11.9342,-7.2932,4.2377,5.6227,20.897,5.3802,8.2787,15.4118,3.7549,-10.5478,14.7077,-4.4459,11.5583,12.9741,23.1093,5.4647,3.6619,13.3717,0.7556,15.4337,2.5381,-10.9635,2.494,5.598,8.702,-1.3354,12.5978,4.5614,18.0416,13.6732,4.399,9.702,-4.133,-1.2503,-12.9678,9.4689,-17.5464,9.8459,8.751,-7.6384,9.6395,5.0625,15.7875,0.9424,4.2788,6.4361,1.4905,8.8772,16.9569,2.8973,6.9179,8.7845,19.0939,9.6505
train_158512,0,12.4763,-6.0986,12.8123,9.1893,9.286,-4.8083,5.0498,10.2459,-4.2605,6.9406,10.9973,11.744,13.9344,-1.9864,6.2576,14.9145,9.9864,-2.6094,33.579,4.9818,13.2296,23.7737,4.0956,3.6727,9.0195,13.5417,-1.1211,-1.4371,6.7478,8.3756,0.1635,11.3551,-0.7242,11.7251,11.7885,14.3668,0.9014,6.7147,12.1276,8.4075,-5.1459,5.2795,10.0588,11.3885,8.7501,-35.3006,12.6547,-33.7521,25.117,5.7845,13.7007,1.0725,0.7476,7.1756,3.6951,11.5419,19.5451,5.7507,9.51,7.7166,14.7755,-6.0495,-2.4117,1.4638,8.157,-3.1056,6.6927,21.1825,5.0192,-7.4275,11.7873,0.7969,2.0445,17.3873,18.1219,10.5251,15.4325,12.4194,6.7167,15.3968,15.3079,19.4605,0.1228,-12.4766,-10.9998,19.5976,9.3208,12.0373,7.142,1.3607,9.9377,6.9523,17.1326,9.7655,8.151,-0.9309,23.5651,38.6875,0.7324,-2.187,-12.7788,16.687,17.1233,1.5774,15.9981,4.3359,5.3265,13.7039,14.4975,19.2827,5.3889,7.1504,0.4357,9.1789,2.8325,5.273,4.4591,-3.0201,2.3901,8.9228,18.1873,10.0842,7.2757,5.0475,4.0889,13.1284,12.461,0.6957,-3.1303,20.97,12.0252,-0.1772,6.0826,6.5197,1.4453,-6.653,31.9559,12.3331,6.3192,3.4144,7.8096,6.1265,13.5479,12.9286,9.838,5.761,8.6345,0.1833,3.5715,0.4249,15.5953,4.3699,12.2,19.175,3.2302,4.3637,14.1642,1.5576,20.1773,14.1131,29.8759,5.8,4.3219,14.5121,0.6854,21.9011,2.8347,-2.5166,10.4276,5.4294,-4.6197,2.412,7.6979,6.0548,19.7057,10.153,3.5233,14.1275,4.1353,1.0653,-10.3593,10.6404,-4.3496,0.2115,12.1097,-2.4805,12.4822,-6.206,15.6527,0.0374,5.3984,7.7035,2.6479,5.5789,22.1042,-0.9114,-0.1843,7.7014,8.6604,-3.618
train_84011,0,7.251,-0.1801,10.8051,4.2847,12.5339,-0.9205,5.2052,12.0883,-2.4004,9.8666,7.0602,0.5119,13.9957,-0.438,8.7083,14.5799,10.0851,-7.9892,19.4144,17.5399,20.8856,16.8531,4.8162,2.6214,14.0802,13.905,-11.3742,-2.7457,5.8841,3.7721,-4.6771,7.3331,-1.4268,12.6798,11.573,14.3481,7.4825,3.3495,8.863,3.321,-9.7384,11.6232,11.4113,11.4375,15.2485,-42.1269,7.9504,-22.4256,8.8403,19.5685,13.0068,14.1262,-5.319,5.0789,10.518,11.8697,17.1599,5.5549,3.0765,9.5713,11.5511,-19.1128,0.8576,0.8282,6.5619,-1.916,5.6341,20.7327,5.0258,-2.0277,20.7378,0.8966,4.8745,22.9031,19.0987,16.8183,-2.6214,15.2665,2.4382,14.4253,7.6499,16.9907,-17.709,1.9676,-0.7503,17.5307,10.3441,11.3358,13.1662,6.2641,-0.992,6.8315,9.6487,10.2929,9.0564,1.2529,18.3781,12.3037,1.1947,-1.6285,-22.9343,16.0117,29.8471,1.2732,10.2984,3.9969,12.1759,12.3929,14.3553,14.4702,10.2358,8.2683,3.06,7.4204,2.3549,3.9475,2.4757,28.2706,-5.7632,4.8875,19.3486,9.218,-4.4719,6.1238,1.8327,12.3853,12.5352,1.4231,0.1822,23.0376,13.9635,0.238,8.5396,7.6785,8.9148,9.1465,27.9115,20.5728,0.75,5.6199,-1.8049,10.7982,-0.1978,11.3437,7.8725,1.4934,15.3644,-13.5714,3.8221,-4.8651,19.6863,14.0575,7.6818,18.7338,9.3592,-4.8424,13.6322,-0.7575,24.4478,11.543,31.2144,6.0981,2.4138,6.6856,-10.6719,26.872,3.429,0.4264,0.174,5.851,-0.845,-4.4647,28.3702,3.4771,14.3377,16.3388,-11.5465,12.6249,-0.3219,4.7353,4.0219,9.974,-15.5819,15.4588,-1.4757,-0.2152,10.7738,7.3878,21.8027,0.6828,-5.6388,3.4683,2.092,5.3812,16.5271,0.8686,-0.4552,9.2395,14.8503,-0.5476
train_112489,0,10.4335,-1.6727,11.8129,5.6296,12.4175,-14.7994,5.7439,16.4741,2.2005,5.6433,10.0486,-4.8438,13.7852,7.343,5.0074,14.2568,9.5138,-1.0479,2.4994,3.2344,17.435,14.3563,5.7358,2.654,15.7609,14.2061,-6.2171,0.8518,5.9665,9.1176,-13.0089,10.8005,-0.6031,8.8488,11.9262,7.5065,-2.5308,7.9526,10.3732,0.2623,4.8353,12.7897,11.1111,12.0313,-4.5712,-19.9114,15.0452,-23.9137,2.9842,1.1393,12.2367,16.2059,0.9557,6.1598,5.4949,5.4248,13.3481,5.5981,9.841,10.0724,14.6525,5.9857,2.9254,4.7048,5.3536,-1.3525,5.6083,14.5336,5.0152,-4.3439,8.4451,0.6214,3.7745,13.7013,27.0671,9.5441,7.193,24.1471,5.2941,14.374,-0.7549,14.8397,-1.5997,-1.4209,6.1671,22.7001,1.7404,7.6703,12.8308,2.288,-27.7399,7.0099,10.1456,9.5157,8.8153,0.1418,22.2139,21.5301,1.4631,-1.7578,-12.5324,21.9504,24.7294,1.9979,12.8538,4.0458,9.3569,21.2047,14.4149,24.0754,-1.659,5.5796,3.4261,0.9027,3.6694,-2.5188,3.5893,14.3485,-4.4875,0.371,15.1085,12.1822,-1.3829,6.9266,0.8824,12.8311,12.6828,-1.9311,-0.9429,14.6614,13.3734,0.9141,7.7598,6.4859,-10.8322,-3.3314,42.0767,23.5875,7.019,0.2293,11.1471,9.1204,10.2345,5.9657,8.336,4.7354,13.4246,-1.2352,3.5595,-9.2246,12.5344,9.4086,8.5288,19.4939,10.8918,-1.7419,13.2193,-3.1838,7.0246,8.3856,35.9037,5.4807,5.0785,7.4115,5.9551,14.9598,3.1746,-7.3247,8.9231,5.3238,-4.8319,-8.4158,32.5471,-1.055,7.2904,11.9707,0.1849,10.1899,8.8982,0.5961,-2.2115,9.4333,-3.8765,7.8999,13.2367,-4.6392,8.2817,-1.8031,17.7973,0.9976,1.4749,13.4415,0.7461,1.5288,15.3415,-0.4643,0.6014,9.211,12.8673,2.8941
train_91395,0,9.5918,-6.4771,12.8398,4.279,9.0558,-12.1021,6.2654,17.7328,-3.6167,6.7459,4.5639,-4.8734,14.223,10.5989,4.2506,14.6807,6.8,-12.3777,25.7664,7.0276,7.7166,15.9233,3.8261,2.7699,16.1323,13.5891,4.8333,-2.4218,4.538,8.3908,-12.412,9.2985,-1.3798,20.6438,11.0596,8.8633,-3.514,3.9817,14.1937,-4.9123,-5.1768,1.9551,11.1794,11.9782,13.0516,-41.8717,11.2929,-11.0633,12.7947,23.3766,13.0174,16.0939,2.4998,4.7982,-2.3684,9.2767,21.3869,4.4805,7.4793,7.6156,13.7783,-14.3032,-1.0961,1.637,9.4617,0.0062,4.4823,17.2228,5.016,-6.3052,44.2256,0.8071,3.7612,17.1556,43.093,10.3509,15.0284,19.0519,3.3809,12.9909,15.8776,17.0822,5.5229,0.5752,-12.1087,23.193,13.7231,10.3483,5.1527,6.9784,-11.5786,7.2273,11.0964,10.5714,13.6679,1.3471,22.6758,-1.3744,2.4294,-0.6801,-15.1851,13.3659,25.6215,1.701,11.8761,3.8245,8.3016,29.1794,14.0233,20.3637,4.0306,5.0682,4.3901,7.0788,4.5615,0.974,2.5146,13.7033,-1.6047,-0.074,20.6537,8.2616,-8.3141,9.9647,6.792,12.5164,12.9811,-2.1058,0.4527,22.8437,11.9345,-0.2056,8.751,6.304,-5.3369,1.5345,17.6413,30.3786,-2.6271,20.6874,11.3458,9.347,12.9019,10.3291,10.9682,7.3727,7.112,5.4251,4.189,4.3628,14.1366,10.9423,9.0166,15.5744,2.5169,-7.0392,12.8289,-11.3324,21.977,12.3888,9.2729,6.0469,4.8647,11.2691,-7.4049,18.8851,2.7805,0.357,0.7225,5.4812,-5.297,-11.3048,27.421,4.071,25.491,8.9428,4.6148,12.3079,14.5319,0.4428,-8.6854,10.0349,12.1174,11.235,8.6539,-2.6321,10.663,-10.8537,10.7447,1.0394,8.6959,4.4536,0.6162,-0.5346,16.5465,0.6633,-3.8145,7.43,15.1202,20.0542
train_149650,0,11.4198,-5.5857,11.7416,8.9803,12.4495,-11.6436,4.7574,19.9718,-4.7029,6.5622,0.137,-17.4271,14.0659,8.4598,11.6317,15.0438,10.0717,-6.2158,20.0824,4.075,5.3652,20.1794,8.2689,2.0204,11.1266,13.7173,-4.5041,-0.1657,5.817,5.3488,-3.3545,10.2008,0.8132,10.7761,10.5787,2.5686,-5.2322,6.3024,4.1591,1.6696,2.6326,4.2455,11.0306,11.8053,-0.746,33.1852,11.1598,-22.6457,33.0186,2.8932,13.8048,17.9822,2.8824,5.7738,6.0201,8.8127,22.6128,5.0337,9.6858,8.3709,11.0765,-26.7767,2.5821,5.1749,8.2019,0.2705,6.3137,12.7521,5.0322,-1.6633,40.91,0.5507,-1.0208,20.3188,5.605,19.819,11.9675,16.8586,8.0753,12.8709,-10.4452,11.8476,-9.2651,-0.4589,-8.0555,19.4163,10.2926,7.2683,8.1243,7.2214,-37.4189,6.9572,13.4651,10.1756,9.9414,0.3198,16.6872,8.2325,0.7781,1.0342,2.4063,17.1172,22.5411,1.5959,12.2619,3.7783,5.6938,25.3461,14.0455,16.4549,2.8294,8.1905,5.5017,16.0601,3.1379,2.7738,3.8065,-1.3291,-15.0309,2.4942,19.1148,13.8831,4.7281,20.7272,1.3381,11.9957,12.5205,3.6503,0.9111,12.9836,11.8336,0.1862,6.0407,6.58,-0.2637,-13.9018,11.8552,9.1885,-2.4668,9.1374,0.915,-7.5192,17.4143,16.4039,8.2752,12.3927,8.5475,-0.7946,4.0422,7.9731,18.5832,12.2557,2.6287,12.9548,12.8018,2.2048,14.0523,-2.5896,21.0646,5.9943,18.1178,5.5337,5.4183,15.9394,-1.976,18.5137,3.0687,-0.2448,7.7148,5.9011,-0.3361,4.3978,15.1182,2.7431,25.0358,10.5444,1.0619,9.4097,2.7454,-0.0697,-6.3513,13.2553,-16.6836,-0.1105,30.4057,2.4836,7.2211,-14.4462,11.3152,0.4492,-0.291,9.4277,1.3985,2.2088,20.4983,1.1937,2.0937,11.0771,14.9124,5.2315
train_105115,0,13.6934,7.0444,7.8785,2.5119,9.6404,-19.5409,4.1037,12.2154,-5.1661,7.4542,-9.351,-1.403,14.1693,1.6463,9.4408,13.7241,10.972,2.4052,29.3516,18.1094,16.0406,22.0045,2.4715,3.9001,2.7126,14.2294,-9.3142,-0.2124,5.5329,4.9563,-12.9189,12.7893,-2.4305,16.8083,10.8319,13.4235,-4.4316,4.9921,10.2431,0.7048,-2.273,13.865,12.0852,11.2634,0.6568,-20.9834,10.9412,-2.82,12.9638,8.4131,13.7348,-0.1863,1.649,7.1194,3.5854,9.2892,19.8311,6.6608,5.7212,8.5594,11.9108,2.9744,1.2523,2.3449,5.9227,2.9099,4.2781,3.9071,5.0153,-4.3486,31.6156,0.7523,3.3866,32.3326,14.4225,15.9393,-1.6518,17.7045,3.5696,15.8985,7.0577,20.7129,-8.0455,11.4427,5.4209,13.3204,22.357,20.0611,7.247,4.1777,-22.7083,7.1188,16.3102,11.0289,10.4019,-0.6072,28.8255,34.3122,0.9421,2.0114,-18.4585,18.6929,23.5641,1.7135,15.9882,5.3407,5.6125,12.2592,13.8167,18.465,1.8999,7.3262,2.769,16.1143,2.1239,2.1733,-0.1863,21.4594,-12.0514,6.7313,8.6015,9.7542,2.4196,14.2591,7.0068,12.4474,13.2861,1.5148,0.674,11.7666,11.3909,0.9336,5.4465,7.7408,0.6185,0.0735,8.8646,26.3634,9.0423,2.7007,3.919,-8.96,11.6115,15.8046,8.2862,1.5788,7.0405,-11.8332,4.0423,9.1044,14.3939,5.3692,4.8754,15.2857,10.2948,-0.8481,12.5107,-1.6338,13.4903,14.3359,29.9327,5.7708,6.798,24.7939,-11.0325,21.8506,3.4472,1.7914,2.513,5.7342,2.1678,-5.1681,25.4593,4.5157,19.9389,14.9817,7.481,14.5201,0.4847,3.5188,3.8662,9.1257,1.9607,3.8143,4.8742,1.7892,5.7866,-10.3043,20.4219,0.0564,6.6001,3.3816,4.1605,0.4505,22.7682,-1.468,4.1776,7.0466,13.3118,-11.5823
train_184519,0,14.5161,-0.7984,11.7443,5.1096,9.8615,-4.6765,4.833,11.7019,5.8418,7.0149,-5.1638,2.6798,14.0132,14.5746,8.807,14.4791,4.7102,10.0584,9.3389,17.4371,12.0318,15.0262,3.293,2.7577,15.0763,13.6543,9.2802,1.761,4.5442,4.5478,-12.4492,15.7777,-0.8545,18.2438,12.0894,5.9011,2.049,3.6893,6.8978,-3.9033,-3.8589,14.2722,10.6157,12.0132,10.1544,-28.3491,11.8531,2.4003,25.2974,11.3665,12.4643,7.9254,-5.9461,5.2622,5.1717,7.06,12.6544,5.0349,2.0817,8.8302,7.2204,5.1373,-0.8748,1.481,5.1743,2.9643,6.7815,-1.1503,5.0157,-4.6193,30.9742,0.7737,5.0626,27.7053,28.2226,26.5337,-1.6298,15.393,2.5067,14.4589,18.7391,16.3958,-4.671,5.5895,2.5695,12.1183,0.6085,7.4688,8.1728,12.4521,-22.0831,6.8278,8.9551,11.0227,10.5438,0.3508,7.384,27.5646,0.1969,-3.2322,-11.1492,15.3065,45.5881,1.6224,12.6075,2.9895,9.8093,25.7809,14.3843,13.6356,7.5205,8.8456,4.9648,1.3482,4.5584,4.8623,2.2891,19.5513,-7.5017,-2.3424,17.4032,12.7104,9.651,-1.0742,9.2445,12.4593,14.0253,3.4143,-0.1584,13.5712,12.5348,0.0807,9.7451,6.7889,-16.2254,-10.5386,37.7437,26.7886,-0.3983,-3.3296,-0.4206,2.6971,9.7132,16.6264,8.7844,9.6765,11.1747,2.0984,4.0084,8.1465,20.0938,7.1812,0.7713,18.4744,7.3343,9.1281,12.6409,0.2673,17.3618,12.3641,31.0798,5.7371,4.5139,14.5623,3.7719,20.9052,3.1304,-7.7975,5.9173,6.1885,4.0765,-2.4808,30.9864,2.7914,31.131,6.7237,-3.5795,9.4211,-8.54,-0.8789,-5.0693,9.4861,1.3183,4.1964,9.4941,0.2366,9.4011,-3.8501,13.6764,0.8645,0.2577,2.715,1.5954,-1.1512,15.7956,0.3642,-4.2235,8.2449,13.2906,14.341
train_169181,0,8.3234,-3.3228,16.2084,7.542,11.8937,-19.8353,5.2885,15.8201,3.4467,5.9494,-2.6825,-3.7775,14.1722,13.1028,7.2694,14.6345,11.1988,-9.5496,4.0145,20.6302,8.848,8.953,8.4941,2.7371,10.0422,13.3452,5.8473,-1.9542,4.5968,6.4413,-12.8147,11.3426,-0.8105,14.1772,10.8075,11.2601,3.2172,9.3117,4.5405,-7.4932,-24.4871,15.834,11.9475,11.8721,11.8657,-30.7555,8.3096,-23.9053,10.1781,10.0191,13.5076,8.1358,-3.4001,6.4451,5.4793,12.0946,15.1002,5.8975,7.3319,10.0089,11.5115,-8.5508,-2.8691,-2.375,7.7487,-5.0996,5.7634,14.4168,5.0402,-7.9133,20.1725,0.7054,-1.5781,33.3605,19.286,13.707,14.9146,25.5733,3.2471,14.0464,-3.5181,17.3496,-11.5089,12.1184,4.3063,15.1579,8.5091,13.1238,4.879,-0.9481,-32.9238,6.9375,4.4661,10.2415,11.7397,-0.7187,9.9952,24.4687,1.5223,-3.7909,-10.4842,18.0373,21.7145,1.2668,11.8703,4.005,12.0306,14.3327,13.9778,16.9099,-1.005,5.7659,3.4989,7.8639,2.6532,4.7962,3.5783,20.9652,-2.184,-0.4405,13.82,12.3503,-2.4367,4.9348,4.6155,12.5952,13.3665,0.8909,2.9643,17.1558,11.471,0.0772,6.0084,6.8699,-0.0066,2.8605,9.606,26.1752,2.6018,-7.8115,-1.738,9.5732,11.8708,15.5484,7.3692,-3.4188,11.1086,-10.8531,4.0988,23.8333,14.252,12.8762,13.2466,17.5085,9.1997,-4.067,12.6781,-5.4604,12.0944,4.9708,35.0179,5.6952,5.9617,10.0982,-3.8953,20.558,3.0669,3.0795,6.5253,5.7229,0.9289,-2.9771,18.2248,-12.0245,16.3007,11.7309,-13.227,9.9282,1.3948,2.1876,4.0656,9.1769,1.3732,13.1478,10.4134,-0.4445,5.2842,-24.229,17.8671,1.7629,6.7872,7.5795,4.1245,3.2913,21.1025,2.9629,-0.2653,7.9878,11.9756,3.5079
train_31903,0,8.0078,-4.4612,7.0346,7.2466,8.2248,-1.5225,4.1734,19.7887,-2.4289,6.3892,-2.7098,5.564,14.1722,6.6387,3.8683,14.6734,6.7922,-7.9258,15.0456,1.5586,18.9565,16.3939,-1.7366,2.3784,8.4697,13.4069,-6.2081,-4.0418,5.1435,4.0674,-0.5892,10.5876,0.6632,12.1853,10.8049,1.6575,8.4239,4.7403,5.6441,6.5528,11.793,3.4128,11.6199,11.8501,-6.753,-7.4703,11.7848,-14.7414,17.0801,17.9821,11.9089,10.4866,-0.2007,6.9931,-9.5508,16.3162,20.0936,6.7871,3.303,9.1435,9.8353,2.1203,-0.6199,3.8317,7.2785,-0.068,6.668,15.7318,5.0302,-4.7019,32.7415,0.9318,2.6467,27.9001,19.1799,7.9091,10.6184,14.6106,7.8321,16.8141,15.7287,15.5806,-4.6368,15.544,-8.1609,14.3264,11.4424,22.4177,11.1848,3.0312,-5.7895,7.0544,18.5427,10.4285,12.9198,0.215,24.9345,46.4653,1.0015,-0.3614,-3.9585,10.1955,23.704,1.7634,11.67,3.8117,6.5046,23.7425,14.34,20.0171,13.1177,5.4295,1.8857,13.3508,2.3902,2.3426,2.933,24.1215,1.9585,3.6375,35.1559,8.4683,-10.2412,2.3638,6.6301,12.4513,13.8102,2.308,3.1735,14.8648,10.8438,0.7061,9.8456,6.862,-6.7114,-8.1416,39.4444,-2.0085,1.8536,5.4023,-1.2325,9.9803,10.134,11.6298,9.2372,8.7719,14.148,-6.8297,4.0773,18.5861,14.5889,12.8764,8.4853,16.4114,0.1224,-2.233,13.1383,-2.2282,14.5486,17.7405,2.2624,5.7117,6.0577,11.77,-8.7524,22.9993,2.7593,-2.5209,7.6203,5.5824,-0.1471,0.5214,15.0387,-7.4111,27.308,10.6935,-11.4322,17.3899,-10.56,-0.3787,-5.3508,10.7992,-6.8805,14.8716,12.58,0.8752,6.4766,-15.0079,19.7194,1.4494,4.0394,3.4395,2.4285,7.1696,14.1096,1.4008,9.4617,8.1502,19.6904,-4.5251
train_78653,0,6.8774,2.5092,11.5781,5.7758,10.802,-5.738,3.6674,11.4364,2.4966,7.4527,-5.1533,0.4858,13.9097,11.9055,3.2451,14.8811,10.0527,-3.232,4.0637,19.6414,20.2105,22.5754,6.1186,3.013,7.9664,13.6536,2.8791,-3.3574,5.6673,5.0509,-19.3894,12.8832,-3.579,12.0291,10.73,1.1393,3.8865,2.9789,9.1324,-4.6178,-1.4483,17.0824,11.5591,11.0975,10.0144,-25.7142,8.6662,2.7512,10.9069,15.1306,13.089,17.9047,-2.9586,6.3534,-13.6249,10.9324,14.6579,5.1911,-1.1166,8.7219,17.5217,-15.7115,-1.2286,0.9253,7.5138,-3.9785,5.7585,9.868,5.0184,-2.9414,33.0883,0.305,5.3541,28.2579,1.1672,23.9061,11.024,12.9968,3.969,12.7695,-7.1208,12.697,-13.9879,4.208,-6.6923,12.5774,3.8067,15.9953,8.5094,2.83,4.9529,7.0193,11.836,9.1172,11.4732,0.7781,26.3731,25.6862,2.1808,-2.0624,-12.3301,16.5292,28.0609,1.6643,8.3767,3.7692,4.1823,23.2979,14.4025,11.7139,5.4498,5.693,1.1444,11.0265,3.1603,6.196,1.2319,39.9022,1.5778,1.1846,39.5388,10.9839,2.703,10.132,1.5593,12.79,13.975,4.5995,0.3129,15.8763,11.2145,0.4792,5.3356,6.7336,-4.6196,-1.9781,29.9425,18.1313,-0.9524,2.2623,7.1188,-8.1204,11.3746,12.0771,9.6963,1.6548,7.5683,-3.1053,4.17,-0.769,13.4867,5.8428,7.2268,16.5489,10.0424,2.0916,13.3879,2.0551,33.5825,7.9449,7.2805,5.5989,7.1724,8.2227,-1.8561,24.4369,2.8138,-9.3455,5.1126,5.6051,-1.4814,2.4402,23.8613,-1.5264,16.2451,10.4636,-4.2395,12.4652,-14.2434,2.7485,-0.1522,9.9502,8.5436,10.4607,9.45,-8.2269,13.6964,4.1911,17.806,1.4408,4.0584,3.0048,1.2736,2.2524,19.8625,-1.5498,8.7783,8.4623,16.0269,-19.6775
train_192300,0,11.7093,7.395,10.0924,10.2497,9.9249,3.9615,5.1345,19.9822,3.5024,9.7586,-6.332,-3.3277,14.2099,8.7264,11.0482,14.4398,10.073,2.9966,15.5214,17.5302,17.6296,27.8272,3.9926,3.3782,17.2622,13.9465,-9.6688,-1.8523,6.1459,4.2469,-0.0318,9.0539,-1.5318,10.9303,11.5562,-0.2852,6.9588,1.9514,3.7366,4.6101,-7.0072,2.8794,10.9004,11.9625,10.5557,3.0919,12.5723,-13.2157,24.465,16.1706,11.6374,32.0062,-10.2562,5.278,0.94,21.0067,14.9584,5.193,2.8851,8.6536,16.1689,-11.1119,-2.8366,0.3228,6.1391,8.0199,6.0602,9.983,5.0236,0.9663,24.5924,0.1469,-4.8764,11.7911,9.9238,23.4155,4.2945,23.578,2.9477,15.5437,13.2397,14.4975,3.9081,7.5241,5.0425,24.4304,1.1701,7.2425,6.2116,-2.2165,-14.9802,7.1015,13.8485,10.5427,8.3368,-1.0816,25.7394,15.7487,0.6675,-3.3491,-13.5268,16.4677,26.1028,1.4516,12.8106,6.3028,8.7014,28.3718,14.0528,14.9339,5.2685,6.2805,2.3224,6.2109,2.2571,1.5003,3.4407,22.4278,-7.8197,-0.0771,29.8936,12.6721,-1.3518,4.696,3.1247,12.4647,12.8259,-1.1057,-3.6951,11.8434,12.753,0.9967,7.2997,6.5237,-8.2511,-11.2496,28.5676,18.7041,3.3062,19.1129,-1.8392,-9.3759,16.9783,13.428,8.4029,-0.2607,12.4611,-5.6508,4.1553,11.4895,16.2752,7.2192,11.6063,16.2715,4.5555,-5.1212,14.028,-8.6115,20.6825,17.9955,21.1817,5.5156,3.448,5.5088,-6.6084,26.7337,3.172,4.3393,5.2272,5.7096,-1.119,1.6353,23.8094,5.4109,24.8019,11.7995,-12.5044,15.7995,-2.6718,4.1454,-8.0177,7.9679,14.0682,6.1815,8.7931,0.5598,3.6939,-10.5679,18.5223,2.2799,1.2044,4.1398,0.1508,6.2789,19.5392,-1.2497,6.356,10.3604,16.341,-18.964
